,time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,Interval,Label MA
16,2019-04-01 16:00:00.000,2019-04-01 17:00:00.000,2019-04-01 16:00:00.000,2019-04-01 16:59:59.000,4118.81737231,4773.65,4059.8391899999997,4180.0,2775.1648181040005,6342,-6,
17,2019-04-01 17:00:00.000,2019-04-01 18:00:00.000,2019-04-01 17:00:00.530,2019-04-01 17:59:59.495,4142.9,4770.46,4034.0,4134.35,2547.540456044,6203,-6,
18,2019-04-01 18:00:00.000,2019-04-01 19:00:00.000,2019-04-01 18:00:00.215,2019-04-01 18:59:58.179,4131.51,4762.03,4059.16041,4134.68,2647.024793821,5998,-6,
19,2019-04-01 19:00:00.000,2019-04-01 20:00:00.000,2019-04-01 19:00:00.000,2019-04-01 19:59:59.000,4115.15740623,4760.14,4061.13301,4133.8,2354.215465724,5567,-6,
20,2019-04-01 20:00:00.000,2019-04-01 21:00:00.000,2019-04-01 20:00:00.070,2019-04-01 20:59:59.237,4130.99,4760.26,4064.35001,4128.49,2912.396138617,6121,-6,
21,2019-04-01 21:00:00.000,2019-04-01 22:00:00.000,2019-04-01 21:00:00.000,2019-04-01 21:59:58.127,4126.09,4762.0,4064.22914,4130.74,1998.730413557,6538,-6,
22,2019-04-01 22:00:00.000,2019-04-01 23:00:00.000,2019-04-01 22:00:00.000,2019-04-01 22:59:58.890,4198.3,5090.12503121,4064.2292899999998,4137.37,2389.186987801,5953,-6,
23,2019-04-01 23:00:00.000,2019-04-02 00:00:00.000,2019-04-01 23:00:01.000,2019-04-01 23:59:59.990,4199.8,4772.44,4068.73,4137.0,2149.068961646,5661,-6,
24,2019-04-02 00:00:00.000,2019-04-02 01:00:00.000,2019-04-02 00:00:00.000,2019-04-02 00:59:59.854,4132.56,4787.69,4077.99996,4148.18,3823.63067629,7850,-6,
25,2019-04-02 01:00:00.000,2019-04-02 02:00:00.000,2019-04-02 01:00:00.394,2019-04-02 01:59:59.893,4148.18,4785.65,4123.51433924,4155.42,3305.9156225809998,6115,-6,
26,2019-04-02 02:00:00.000,2019-04-02 03:00:00.000,2019-04-02 02:00:00.000,2019-04-02 02:59:59.038,4157.77,4805.14,4095.99999,4166.06,4398.195862261,8345,-6,
27,2019-04-02 03:00:00.000,2019-04-02 04:00:00.000,2019-04-02 03:00:01.000,2019-04-02 03:59:58.000,4233.7377335,4804.59,4110.8318,4169.0716600000005,3219.832895724,6554,-6,
28,2019-04-02 04:00:00.000,2019-04-02 05:00:00.000,2019-04-02 04:00:00.000,2019-04-02 04:59:59.844,4169.982489999999,5402.21,4109.64309,4680.59,30606.416828835,62067,-6,
29,2019-04-02 05:00:00.000,2019-04-02 06:00:00.000,2019-04-02 05:00:00.000,2019-04-02 05:59:59.454,4687.9,5687.68,4154.61,4743.3,40180.584002894,74022,-6,
30,2019-04-02 06:00:00.000,2019-04-02 07:00:00.000,2019-04-02 06:00:00.000,2019-04-02 06:59:59.952,4734.14,5380.39,4195.0,4717.8,14950.195519106,31737,-6,
31,2019-04-02 07:00:00.000,2019-04-02 08:00:00.000,2019-04-02 07:00:00.000,2019-04-02 07:59:58.000,4777.5,5352.44,4361.67130998,4747.0,6623.302818875,15078,-6,
32,2019-04-02 08:00:00.000,2019-04-02 09:00:00.000,2019-04-02 08:00:00.000,2019-04-02 08:59:58.000,4559.99999,5350.41,4267.0,4764.0,5688.242004408001,12324,-6,
33,2019-04-02 09:00:00.000,2019-04-02 10:00:00.000,2019-04-02 09:00:01.000,2019-04-02 09:59:59.850,4675.00000003,5434.23,4284.02208776,4802.8679999999995,11391.168672193,19950,-5,
34,2019-04-02 10:00:00.000,2019-04-02 11:00:00.000,2019-04-02 10:00:01.000,2019-04-02 10:59:59.000,4870.4,5432.08,4294.48064988,4856.7,5048.190930157,10574,-5,
35,2019-04-02 11:00:00.000,2019-04-02 12:00:00.000,2019-04-02 11:00:00.000,2019-04-02 11:59:59.113,4787.34,5429.9,4494.0,4776.57,4749.9695775420005,10277,-5,
36,2019-04-02 12:00:00.000,2019-04-02 13:00:00.000,2019-04-02 12:00:00.000,2019-04-02 12:59:58.890,4768.99090448,5454.21,4497.99100067,4809.92,5757.72728423,13051,-5,
37,2019-04-02 13:00:00.000,2019-04-02 14:00:00.000,2019-04-02 13:00:00.000,2019-04-02 13:59:59.000,4786.53373581,5434.09,4405.0,4781.7248958,4689.499598791,13243,-5,
38,2019-04-02 14:00:00.000,2019-04-02 15:00:00.000,2019-04-02 14:00:00.000,2019-04-02 14:59:59.043,4876.0,5428.74,4542.74097299,4746.04,10171.454271495,20687,-5,
39,2019-04-02 15:00:00.000,2019-04-02 16:00:00.000,2019-04-02 15:00:00.707,2019-04-02 15:59:59.064,4745.2,5380.33,4553.04973448,4739.5,4974.47854125,10172,-5,
40,2019-04-02 16:00:00.000,2019-04-02 17:00:00.000,2019-04-02 16:00:00.000,2019-04-02 16:59:59.131,4829.9,5376.67,4543.49016565,4737.04,6671.154642536,12599,-5,
41,2019-04-02 17:00:00.000,2019-04-02 18:00:00.000,2019-04-02 17:00:00.000,2019-04-02 17:59:59.540,4806.0,5364.69,4554.9785916006185,4722.63,5978.493854701,10974,-5,
42,2019-04-02 18:00:00.000,2019-04-02 19:00:00.000,2019-04-02 18:00:00.000,2019-04-02 18:59:59.000,4782.0,5368.11,4587.0,4800.3,4137.435494048,8000,-5,
43,2019-04-02 19:00:00.000,2019-04-02 20:00:00.000,2019-04-02 19:00:00.000,2019-04-02 19:59:59.770,4791.0,5396.83,4554.9785916006185,4763.76,5037.179938652,9825,-5,
44,2019-04-02 20:00:00.000,2019-04-02 21:00:00.000,2019-04-02 20:00:00.000,2019-04-02 20:59:59.855,4823.5440288,5453.3,4413.0,4804.13,9597.655120729,16288,-5,
45,2019-04-02 21:00:00.000,2019-04-02 22:00:00.000,2019-04-02 21:00:00.000,2019-04-02 21:59:59.409,4770.20791065,5458.99,4610.89444289,4788.21,4622.499017561,10505,-5,
46,2019-04-02 22:00:00.000,2019-04-02 23:00:00.000,2019-04-02 22:00:00.774,2019-04-02 22:59:58.963,4788.22,5431.21,4600.027600165601,4829.5,3196.742264861,8353,-5,
47,2019-04-02 23:00:00.000,2019-04-03 00:00:00.000,2019-04-02 23:00:01.912,2019-04-02 23:59:59.754,4827.38,5595.96,4634.85307989,4903.8,11682.005311001001,23725,-5,
48,2019-04-03 00:00:00.000,2019-04-03 01:00:00.000,2019-04-03 00:00:00.000,2019-04-03 00:59:59.950,4899.01,5601.22,4610.8447067502775,4980.0,11175.622133548,27554,-5,
49,2019-04-03 01:00:00.000,2019-04-03 02:00:00.000,2019-04-03 01:00:00.000,2019-04-03 01:59:59.415,4973.93,5592.72,4711.30062458,4969.02,6116.114861431999,14253,-5,
50,2019-04-03 02:00:00.000,2019-04-03 03:00:00.000,2019-04-03 02:00:00.000,2019-04-03 02:59:59.960,4995.3,5681.44,4610.8447067502775,5074.97,10669.207764298,24629,-5,
51,2019-04-03 03:00:00.000,2019-04-03 04:00:00.000,2019-04-03 03:00:00.000,2019-04-03 03:59:59.000,5086.0,5689.73,4697.65865678,5073.67547709,9429.933974428,19997,-5,
52,2019-04-03 04:00:00.000,2019-04-03 05:00:00.000,2019-04-03 04:00:00.000,2019-04-03 04:59:58.000,5048.47,5663.44,4600.0,4918.45,10302.815409241999,25640,-5,
53,2019-04-03 05:00:00.000,2019-04-03 06:00:00.000,2019-04-03 05:00:00.000,2019-04-03 05:59:57.511,4911.43,5570.05,4604.75602242,4954.52,4093.096590585,10622,-5,
54,2019-04-03 06:00:00.000,2019-04-03 07:00:00.000,2019-04-03 06:00:00.000,2019-04-03 06:59:58.387,4957.06780682,5583.8,4605.20883232,4976.04,3334.9850169959996,8010,-5,
55,2019-04-03 07:00:00.000,2019-04-03 08:00:00.000,2019-04-03 07:00:01.000,2019-04-03 07:59:59.320,4958.08,5588.26,4601.085856262078,4964.58,3395.0328471909997,8818,-5,
56,2019-04-03 08:00:00.000,2019-04-03 09:00:00.000,2019-04-03 08:00:01.000,2019-04-03 08:59:59.738,4963.69,5572.99,4677.28166009,4945.64,3708.1177206609996,8060,-5,
57,2019-04-03 09:00:00.000,2019-04-03 10:00:00.000,2019-04-03 09:00:00.000,2019-04-03 09:59:59.000,4928.5,5584.02,4737.88145883,4975.0,2762.204279334,6779,-4,
58,2019-04-03 10:00:00.000,2019-04-03 11:00:00.000,2019-04-03 10:00:00.000,2019-04-03 10:59:58.000,5017.0,5589.13,4699.910701696668,4874.99999999,3168.4198353909997,7053,-4,
59,2019-04-03 11:00:00.000,2019-04-03 12:00:00.000,2019-04-03 11:00:01.000,2019-04-03 11:59:59.286,4953.63,5590.24,4800.0,4968.02,2674.055023694,7403,-4,
60,2019-04-03 12:00:00.000,2019-04-03 13:00:00.000,2019-04-03 12:00:00.959,2019-04-03 12:59:58.465,4952.16,5638.1,4883.8881200000005,5009.99,4879.12835485,12530,-4,
61,2019-04-03 13:00:00.000,2019-04-03 14:00:00.000,2019-04-03 13:00:00.000,2019-04-03 13:59:59.238,5005.35197337,5654.0,4500.0,5043.9,5303.147526982,13439,-4,
62,2019-04-03 14:00:00.000,2019-04-03 15:00:00.000,2019-04-03 14:00:00.000,2019-04-03 14:59:59.939,5080.08176289,5644.04,4699.910701696668,5033.51,5092.028056573,12627,-4,
63,2019-04-03 15:00:00.000,2019-04-03 16:00:00.000,2019-04-03 15:00:00.000,2019-04-03 15:59:59.123,5005.39,5638.53,4936.32646876,5013.78,4291.317490451,9519,-4,
64,2019-04-03 16:00:00.000,2019-04-03 17:00:00.000,2019-04-03 16:00:00.000,2019-04-03 16:59:59.573,4952.71949841,5747.36,4680.0,5133.68,14553.64994993,31112,-4,
65,2019-04-03 17:00:00.000,2019-04-03 18:00:00.000,2019-04-03 17:00:00.000,2019-04-03 17:59:59.294,5149.2,5789.24,4957.0,5125.64,8109.079361485,22899,-4,
66,2019-04-03 18:00:00.000,2019-04-03 19:00:00.000,2019-04-03 18:00:00.000,2019-04-03 18:59:59.356,4980.18121859,5795.01,4680.0,5140.38,6696.678561691,15523,-4,
67,2019-04-03 19:00:00.000,2019-04-03 20:00:00.000,2019-04-03 19:00:00.000,2019-04-03 19:59:59.564,5137.25,5780.87,4667.008913987026,5142.71,4988.2242721190005,15813,-4,
68,2019-04-03 20:00:00.000,2019-04-03 21:00:00.000,2019-04-03 20:00:00.000,2019-04-03 20:59:59.944,5148.1,5918.18,4935.1596702,5296.7,14766.894835259,29446,-4,
69,2019-04-03 21:00:00.000,2019-04-03 22:00:00.000,2019-04-03 21:00:00.000,2019-04-03 21:59:59.870,5290.0,5945.06,4888.063349301007,5182.215999999999,10272.481388516,25035,-4,
70,2019-04-03 22:00:00.000,2019-04-03 23:00:00.000,2019-04-03 22:00:00.000,2019-04-03 22:59:59.858,5182.3,5870.81,3930.0,5104.2,20986.54801995,43603,-4,
71,2019-04-03 23:00:00.000,2019-04-04 00:00:00.000,2019-04-03 23:00:00.000,2019-04-03 23:59:59.000,5068.4,5710.15,3800.0,4954.6764308,25215.923152363997,55001,-4,
72,2019-04-04 00:00:00.000,2019-04-04 01:00:00.000,2019-04-04 00:00:00.000,2019-04-04 00:59:59.667,4955.662105100001,5617.44,4877.9432799999995,5032.95,6306.704791593001,15486,-4,
73,2019-04-04 01:00:00.000,2019-04-04 02:00:00.000,2019-04-04 01:00:00.000,2019-04-04 01:59:59.639,5037.2,5659.71,4896.9686,5078.86,5834.0150039,13870,-4,
74,2019-04-04 02:00:00.000,2019-04-04 03:00:00.000,2019-04-04 02:00:00.000,2019-04-04 02:59:58.486,4996.2,5615.88,4400.0,5015.57,4568.720841941,10966,-4,
75,2019-04-04 03:00:00.000,2019-04-04 04:00:00.000,2019-04-04 03:00:02.000,2019-04-04 03:59:58.120,5158.19723778,5200.0,4805.0,4967.98,3993.0654221309997,10872,-4,
76,2019-04-04 04:00:00.000,2019-04-04 05:00:00.000,2019-04-04 04:00:01.000,2019-04-04 04:59:59.933,4967.12,5601.83,4876.28064,5010.0,3197.040154028,8095,-4,
77,2019-04-04 05:00:00.000,2019-04-04 06:00:00.000,2019-04-04 05:00:00.102,2019-04-04 05:59:59.370,5010.58,5626.75,3930.0,5022.61,3571.189347778,7497,-4,
78,2019-04-04 06:00:00.000,2019-04-04 07:00:00.000,2019-04-04 06:00:00.000,2019-04-04 06:59:59.451,5023.32,5628.87,3800.0,5044.0,3685.591235523,7670,-4,
79,2019-04-04 07:00:00.000,2019-04-04 08:00:00.000,2019-04-04 07:00:00.000,2019-04-04 07:59:58.850,5074.9,5631.88,4940.0,5027.9259999999995,2782.5616180590005,6177,-4,
80,2019-04-04 08:00:00.000,2019-04-04 09:00:00.000,2019-04-04 08:00:00.009,2019-04-04 08:59:59.000,5035.2,5640.94,4840.0,5026.05,4935.162175413,8539,-4,
81,2019-04-04 09:00:00.000,2019-04-04 10:00:00.000,2019-04-04 09:00:00.000,2019-04-04 09:59:59.075,5027.4105285,5617.73,4900.00005,4999.03,3705.783635875,7117,-3,
82,2019-04-04 10:00:00.000,2019-04-04 11:00:00.000,2019-04-04 10:00:00.000,2019-04-04 10:59:58.000,4945.31325513,5597.32,4898.03298615,4989.0,3179.005527479,7528,-3,
83,2019-04-04 11:00:00.000,2019-04-04 12:00:00.000,2019-04-04 11:00:00.000,2019-04-04 11:59:59.860,4967.0,5582.97,4776.917932549919,4993.95,5752.869489994,11165,-3,
84,2019-04-04 12:00:00.000,2019-04-04 13:00:00.000,2019-04-04 12:00:00.000,2019-04-04 12:59:59.000,4995.66,5607.42,4780.001,5015.0,3738.6114777029998,8523,-3,
85,2019-04-04 13:00:00.000,2019-04-04 14:00:00.000,2019-04-04 13:00:00.672,2019-04-04 13:59:59.739,5020.58,5611.87,4785.82788304,5012.15,3235.4733487109997,7138,-3,
86,2019-04-04 14:00:00.000,2019-04-04 15:00:00.000,2019-04-04 14:00:00.000,2019-04-04 14:59:58.884,5046.0317676,5766.7402,4834.12171096,5000.52,4875.175406042,8912,-3,
87,2019-04-04 15:00:00.000,2019-04-04 16:00:00.000,2019-04-04 15:00:00.000,2019-04-04 15:59:59.147,5037.5,5593.72,4861.33796262,5005.01,4034.151032885,10028,-3,
88,2019-04-04 16:00:00.000,2019-04-04 17:00:00.000,2019-04-04 16:00:00.000,2019-04-04 16:59:59.142,5005.38907714,5591.65,4812.42176,4936.1,5295.696319439,14192,-3,
89,2019-04-04 17:00:00.000,2019-04-04 18:00:00.000,2019-04-04 17:00:00.000,2019-04-04 17:59:59.000,4935.51,5559.17,4500.0,4895.25,6267.946155721999,14865,-3,
90,2019-04-04 18:00:00.000,2019-04-04 19:00:00.000,2019-04-04 18:00:00.000,2019-04-04 18:59:59.000,4893.3,5489.23,4750.0,4903.9,6674.5626931980005,17783,-3,
91,2019-04-04 19:00:00.000,2019-04-04 20:00:00.000,2019-04-04 19:00:00.577,2019-04-04 19:59:58.000,4861.06,5463.2,4700.0,4823.13,4045.9469499879997,9629,-3,
92,2019-04-04 20:00:00.000,2019-04-04 21:00:00.000,2019-04-04 20:00:00.000,2019-04-04 20:59:59.647,4871.99919426,5443.84,4680.0,4848.09,6051.149451055,13414,-3,
93,2019-04-04 21:00:00.000,2019-04-04 22:00:00.000,2019-04-04 21:00:01.000,2019-04-04 21:59:59.823,4852.21,5532.47,4720.0,4930.0,5051.259496604001,11697,-3,
94,2019-04-04 22:00:00.000,2019-04-04 23:00:00.000,2019-04-04 22:00:01.000,2019-04-04 22:59:57.710,4928.39,5527.04,4798.300020000001,4881.63,3596.85259894,8779,-3,
95,2019-04-04 23:00:00.000,2019-04-05 00:00:00.000,2019-04-04 23:00:00.000,2019-04-04 23:59:59.710,4918.600179999999,5509.84,4791.57999,4906.49,2587.543948388,6669,-3,
96,2019-04-05 00:00:00.000,2019-04-05 01:00:00.000,2019-04-05 00:00:01.000,2019-04-05 00:59:59.000,4939.3,5551.44,4845.18334,4968.14956754,3291.6833708759996,7880,-3,
97,2019-04-05 01:00:00.000,2019-04-05 02:00:00.000,2019-04-05 01:00:00.484,2019-04-05 01:59:58.509,4944.01,5539.44,4841.32425,4915.0,2475.324005717,6427,-3,
98,2019-04-05 02:00:00.000,2019-04-05 03:00:00.000,2019-04-05 02:00:00.000,2019-04-05 02:59:59.000,4954.2,5515.27,4851.82001,5508.25,3016.667565203,6535,-3,
99,2019-04-05 03:00:00.000,2019-04-05 04:00:00.000,2019-04-05 03:00:00.000,2019-04-05 03:59:59.903,4920.49546426,5512.63,4820.0,4894.42,2341.166938733,5498,-3,
100,2019-04-05 04:00:00.000,2019-04-05 05:00:00.000,2019-04-05 04:00:00.000,2019-04-05 04:59:59.438,4893.68,5539.52,3850.0,4947.4,3441.763492653,9006,-3,
101,2019-04-05 05:00:00.000,2019-04-05 06:00:00.000,2019-04-05 05:00:00.667,2019-04-05 05:59:59.000,4945.65,5580.61,4776.917932549919,5027.84515658,4290.732230171,10890,-3,
102,2019-04-05 06:00:00.000,2019-04-05 07:00:00.000,2019-04-05 06:00:00.000,2019-04-05 06:59:57.485,4969.94,5565.3,4867.38735,4934.08,3967.331999785,6795,-3,
103,2019-04-05 07:00:00.000,2019-04-05 08:00:00.000,2019-04-05 07:00:00.939,2019-04-05 07:59:59.000,4932.24,5540.98,4879.56195,4934.26,3625.949102817,6612,-3,
104,2019-04-05 08:00:00.000,2019-04-05 09:00:00.000,2019-04-05 08:00:00.000,2019-04-05 08:59:59.000,4948.98881616,5558.13,4859.74451,5121.9,2352.763058738,5583,-3,
105,2019-04-05 09:00:00.000,2019-04-05 10:00:00.000,2019-04-05 09:00:01.000,2019-04-05 09:59:59.000,4965.67983022,5554.74,4554.9785916006185,5014.23362923,2848.358462446,4850,-2,
106,2019-04-05 10:00:00.000,2019-04-05 11:00:00.000,2019-04-05 10:00:00.000,2019-04-05 10:59:59.870,5000.3,5558.2,4850.0,4961.018,3089.901077221,5842,-2,
107,2019-04-05 11:00:00.000,2019-04-05 12:00:00.000,2019-04-05 11:00:00.000,2019-04-05 11:59:59.813,5007.0,5606.65,3850.0,5002.69,4794.338266438,9459,-2,
108,2019-04-05 12:00:00.000,2019-04-05 13:00:00.000,2019-04-05 12:00:00.000,2019-04-05 12:59:59.987,5004.73,5628.77,4902.00000003,5030.71,5250.441554808,9361,-2,
109,2019-04-05 13:00:00.000,2019-04-05 14:00:00.000,2019-04-05 13:00:01.000,2019-04-05 13:59:59.000,5026.37,5638.92,4940.0,4992.44862,7009.900402016,12694,-2,
110,2019-04-05 14:00:00.000,2019-04-05 15:00:00.000,2019-04-05 14:00:00.000,2019-04-05 14:59:59.813,4992.44862,5605.36,4939.08472476,4985.73,4414.158418405999,9706,-2,
111,2019-04-05 15:00:00.000,2019-04-05 16:00:00.000,2019-04-05 15:00:00.563,2019-04-05 15:59:59.710,4985.11,5582.93,4904.0,4990.0,3429.3265274329997,8110,-2,
112,2019-04-05 16:00:00.000,2019-04-05 17:00:00.000,2019-04-05 16:00:00.000,2019-04-05 16:59:59.000,4989.74,5614.19,4910.0,5051.65393768,3060.4797444359997,8253,-2,
113,2019-04-05 17:00:00.000,2019-04-05 18:00:00.000,2019-04-05 17:00:00.000,2019-04-05 17:59:59.623,5014.51,5630.22,4921.7602,5031.04,4549.313234941,8940,-2,
114,2019-04-05 18:00:00.000,2019-04-05 19:00:00.000,2019-04-05 18:00:00.000,2019-04-05 18:59:59.333,5032.19757364,5648.97,4946.595179999999,5027.46,4273.318472657,9375,-2,
115,2019-04-05 19:00:00.000,2019-04-05 20:00:00.000,2019-04-05 19:00:00.000,2019-04-05 19:59:59.000,5068.173369300001,5617.59,4937.6697,5012.0,2858.749053109,6758,-2,
116,2019-04-05 20:00:00.000,2019-04-05 21:00:00.000,2019-04-05 20:00:00.000,2019-04-05 20:59:59.000,5011.77,5640.96,4920.3376,5001.67008093,6550.898454574,11949,-2,
117,2019-04-05 21:00:00.000,2019-04-05 22:00:00.000,2019-04-05 21:00:00.000,2019-04-05 21:59:59.077,5001.52,5612.99,4915.52001,5010.34,3144.2165291009997,7197,-2,
118,2019-04-05 22:00:00.000,2019-04-05 23:00:00.000,2019-04-05 22:00:01.128,2019-04-05 22:59:59.769,5006.94,5619.2,4921.19583,5034.99,2869.664337174,7238,-2,
119,2019-04-05 23:00:00.000,2019-04-06 00:00:00.000,2019-04-05 23:00:00.570,2019-04-05 23:59:59.000,5035.0,5631.49,4886.226879999999,5039.73,2480.3012336379998,6225,-2,
120,2019-04-06 00:00:00.000,2019-04-06 01:00:00.000,2019-04-06 00:00:00.203,2019-04-06 00:59:59.616,5040.95,5625.51,4913.69002,5029.16,2555.938488965,5902,-2,
121,2019-04-06 01:00:00.000,2019-04-06 02:00:00.000,2019-04-06 01:00:01.000,2019-04-06 01:59:59.785,5014.63,5602.24,4917.85003,4996.0,2441.1149699810003,6049,-2,
122,2019-04-06 02:00:00.000,2019-04-06 03:00:00.000,2019-04-06 02:00:00.859,2019-04-06 02:59:59.320,4998.3,5594.24,4916.34,5003.9,1826.997876121,5243,-2,
123,2019-04-06 03:00:00.000,2019-04-06 04:00:00.000,2019-04-06 03:00:00.000,2019-04-06 03:59:59.630,5054.8,5596.99,4910.3038,5002.936,1703.3346082960002,4748,-2,
124,2019-04-06 04:00:00.000,2019-04-06 05:00:00.000,2019-04-06 04:00:00.953,2019-04-06 04:59:59.000,5001.68,5599.48,4945.93001,5007.93,1612.087350257,4117,-2,
125,2019-04-06 05:00:00.000,2019-04-06 06:00:00.000,2019-04-06 05:00:05.000,2019-04-06 05:59:59.000,5015.0,5616.08,4773.9533107366215,5019.36,2107.342673175,4563,-2,
126,2019-04-06 06:00:00.000,2019-04-06 07:00:00.000,2019-04-06 06:00:00.000,2019-04-06 06:59:59.271,5019.71640702,5606.11,3910.0,5019.78,1645.2940613439998,4044,-2,
127,2019-04-06 07:00:00.000,2019-04-06 08:00:00.000,2019-04-06 07:00:00.000,2019-04-06 07:59:58.050,5018.71951145,5604.74,4932.0,5005.1320000000005,1719.9052163170002,4426,-2,
128,2019-04-06 08:00:00.000,2019-04-06 09:00:00.000,2019-04-06 08:00:00.842,2019-04-06 08:59:59.000,5001.64,5589.76,4940.0109999999995,4995.18500442,2895.563255791,5789,-2,
129,2019-04-06 09:00:00.000,2019-04-06 10:00:00.000,2019-04-06 09:00:00.000,2019-04-06 09:59:59.000,5044.3,5582.14,4921.080010000001,5159.88,1949.7501951279999,4493,-1,
130,2019-04-06 10:00:00.000,2019-04-06 11:00:00.000,2019-04-06 10:00:00.000,2019-04-06 10:59:59.000,5036.8,5586.82,4776.917932549919,5044.0,1919.4667523570001,3986,-1,
131,2019-04-06 11:00:00.000,2019-04-06 12:00:00.000,2019-04-06 11:00:00.000,2019-04-06 11:59:59.889,5044.08773544,5594.01,4776.917932549919,5007.78,2120.876233215,3987,-1,
132,2019-04-06 12:00:00.000,2019-04-06 13:00:00.000,2019-04-06 12:00:00.000,2019-04-06 12:59:58.000,4997.05,5606.35,4952.7000100000005,4992.84,2482.659562773,6006,-1,
133,2019-04-06 13:00:00.000,2019-04-06 14:00:00.000,2019-04-06 13:00:00.000,2019-04-06 13:59:59.592,5179.99999996,5623.05,3910.0,5018.5,2837.5353330259995,6188,-1,
134,2019-04-06 14:00:00.000,2019-04-06 15:00:00.000,2019-04-06 14:00:00.000,2019-04-06 14:59:59.810,5164.99999999,5618.27,4848.955050186685,5049.28,3129.6060933000003,6705,-1,
135,2019-04-06 15:00:00.000,2019-04-06 16:00:00.000,2019-04-06 15:00:00.000,2019-04-06 15:59:59.697,5049.45,5656.83,4848.014737964802,5122.7,7380.313453968,15405,-1,
136,2019-04-06 16:00:00.000,2019-04-06 17:00:00.000,2019-04-06 16:00:00.000,2019-04-06 16:59:59.000,5186.96573837,5813.04,4988.339461500001,5223.2,10418.755707065,25568,-1,
137,2019-04-06 17:00:00.000,2019-04-06 18:00:00.000,2019-04-06 17:00:00.184,2019-04-06 17:59:59.502,5188.54,5777.53,5006.38995637,5143.48,6969.6252488869995,14246,-1,
138,2019-04-06 18:00:00.000,2019-04-06 19:00:00.000,2019-04-06 18:00:00.261,2019-04-06 18:59:59.839,5143.48,5771.87,5014.6488821,5161.37,3649.72944838,8315,-1,
139,2019-04-06 19:00:00.000,2019-04-06 20:00:00.000,2019-04-06 19:00:00.507,2019-04-06 19:59:59.342,5161.6,5772.15,5024.77651207,5158.5,3920.42382304,9122,-1,
140,2019-04-06 20:00:00.000,2019-04-06 21:00:00.000,2019-04-06 20:00:00.000,2019-04-06 20:59:59.646,5193.3,5762.87,5030.0,5063.77,4382.138713380999,11232,-1,
141,2019-04-06 21:00:00.000,2019-04-06 22:00:00.000,2019-04-06 21:00:00.000,2019-04-06 21:59:59.503,5115.2,5675.62,4848.014737964802,5014.01,9752.290737670999,22324,-1,
142,2019-04-06 22:00:00.000,2019-04-06 23:00:00.000,2019-04-06 22:00:00.350,2019-04-06 22:59:59.827,5014.01,5639.55,4957.64,5031.28,2949.454488251,7790,-1,
143,2019-04-06 23:00:00.000,2019-04-07 00:00:00.000,2019-04-06 23:00:00.827,2019-04-06 23:59:59.694,5031.28,5656.79,4848.014737964802,5049.22,3159.7221460759997,7345,-1,
144,2019-04-07 00:00:00.000,2019-04-07 01:00:00.000,2019-04-07 00:00:01.245,2019-04-07 00:59:59.000,5045.57,5643.22,4983.86001,5055.01892832,2256.46731246,6942,-1,4.0
145,2019-04-07 01:00:00.000,2019-04-07 02:00:00.000,2019-04-07 01:00:00.160,2019-04-07 01:59:59.000,5042.62,5643.06,4848.014737964802,5043.81952849,2322.232834109,5854,-1,3.5
146,2019-04-07 02:00:00.000,2019-04-07 03:00:00.000,2019-04-07 02:00:00.000,2019-04-07 02:59:59.000,5044.8,5716.87,5013.99892985,5180.6,3509.715084956,7052,-1,3.75
147,2019-04-07 03:00:00.000,2019-04-07 04:00:00.000,2019-04-07 03:00:00.000,2019-04-07 03:59:59.984,5180.8,5748.51,5055.74069644,5127.25,4051.892976089,8414,-1,3.4
148,2019-04-07 04:00:00.000,2019-04-07 05:00:00.000,2019-04-07 04:00:00.000,2019-04-07 04:59:59.979,5191.4,5742.23,5070.43596293,5140.01,2599.91088663,6791,-1,3.375
149,2019-04-07 05:00:00.000,2019-04-07 06:00:00.000,2019-04-07 05:00:00.000,2019-04-07 05:59:59.000,5132.38,5726.97,4979.0,5159.33367177,2242.9204349029997,7327,-1,3.4545454545454546
150,2019-04-07 06:00:00.000,2019-04-07 07:00:00.000,2019-04-07 06:00:01.000,2019-04-07 06:59:59.000,5097.71,5714.68,5062.2000100000005,5206.9,1960.501063117,5733,-1,3.4166666666666665
151,2019-04-07 07:00:00.000,2019-04-07 08:00:00.000,2019-04-07 07:00:00.495,2019-04-07 07:59:59.000,5131.24,5736.16,5068.74,5365.64530747,2379.030114012,5661,-1,3.3846153846153846
152,2019-04-07 08:00:00.000,2019-04-07 09:00:00.000,2019-04-07 08:00:00.000,2019-04-07 08:59:58.463,5183.3,5749.63,4800.07680122882,5158.22,2862.254222122,6580,-1,3.388888888888889
153,2019-04-07 09:00:00.000,2019-04-07 10:00:00.000,2019-04-07 09:00:03.000,2019-04-07 09:59:59.246,5155.8,5759.51,5056.96526471,5134.67,2906.011480657,5980,0,3.4210526315789473
154,2019-04-07 10:00:00.000,2019-04-07 11:00:00.000,2019-04-07 10:00:00.000,2019-04-07 10:59:58.000,5133.87,5737.36,5062.94,5178.9,2585.706610785,4935,0,3.4615384615384617
155,2019-04-07 11:00:00.000,2019-04-07 12:00:00.000,2019-04-07 11:00:02.000,2019-04-07 11:59:59.983,5124.68,5719.1,4795.013186286263,5117.06,2734.5727987689997,5664,0,3.5161290322580645
