time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2019-02-01T11:00:00.0000000Z,2019-02-01T12:00:00.0000000Z,2019-02-01T11:00:00.0000000Z,2019-02-01T11:59:59.0000000Z,32.399,34.75,30.849228,32.571,38542.78915,2048
2019-02-01T12:00:00.0000000Z,2019-02-01T13:00:00.0000000Z,2019-02-01T12:00:00.0000000Z,2019-02-01T12:59:57.0000000Z,32.638,35.14000001,29.67289,32.19,54548.92418,2509
2019-02-01T13:00:00.0000000Z,2019-02-01T14:00:00.0000000Z,2019-02-01T13:00:01.2130000Z,2019-02-01T13:59:51.0000000Z,32.14,35.28437078,31.742896,32.69,19941.8211,1424
2019-02-01T14:00:00.0000000Z,2019-02-01T15:00:00.0000000Z,2019-02-01T14:00:05.0000000Z,2019-02-01T14:59:50.4530000Z,33,35.11,29.643993,32.03,18825.90559,1221
2019-02-01T15:00:00.0000000Z,2019-02-01T16:00:00.0000000Z,2019-02-01T15:00:05.3000000Z,2019-02-01T15:59:53.3620000Z,32.03,34.88799999,31.394076,32,11787.1567,757
2019-02-01T16:00:00.0000000Z,2019-02-01T17:00:00.0000000Z,2019-02-01T16:00:00.0000000Z,2019-02-01T16:59:37.4980000Z,32.88,34.98599994,31.413177,32.09,20011.80013,1072
2019-02-01T17:00:00.0000000Z,2019-02-01T18:00:00.0000000Z,2019-02-01T17:00:05.9800000Z,2019-02-01T17:59:55.8130000Z,32.08,35.378,31.738334,32.32,20969.52433,1343
2019-02-01T18:00:00.0000000Z,2019-02-01T19:00:00.0000000Z,2019-02-01T18:00:06.0000000Z,2019-02-01T18:59:53.9680000Z,32.26,35.37799999,31.764902,32.65,22444.01959,1465
2019-02-01T19:00:00.0000000Z,2019-02-01T20:00:00.0000000Z,2019-02-01T19:00:02.0000000Z,2019-02-01T19:59:52.0000000Z,32.66,35.65004012,32.12621,32.72,62766.39186,3395
2019-02-01T20:00:00.0000000Z,2019-02-01T21:00:00.0000000Z,2019-02-01T20:00:01.2690000Z,2019-02-01T20:59:58.0000000Z,32.74,35.670692,32.113368,33.669,23003.75409,1417
2019-02-01T21:00:00.0000000Z,2019-02-01T22:00:00.0000000Z,2019-02-01T21:00:01.0000000Z,2019-02-01T21:59:59.7870000Z,33.671,35.75000005,31.85,33.13,32129.64969,2252
2019-02-01T22:00:00.0000000Z,2019-02-01T23:00:00.0000000Z,2019-02-01T22:00:00.0000000Z,2019-02-01T22:59:48.3220000Z,34.112,35.93,32.65,32.69,23155.94112,1574
2019-02-01T23:00:00.0000000Z,2019-02-02T00:00:00.0000000Z,2019-02-01T23:00:02.9120000Z,2019-02-01T23:59:59.0000000Z,32.69,35.59999999,31.70543,33.34,28695.06198,1652
2019-02-02T00:00:00.0000000Z,2019-02-02T01:00:00.0000000Z,2019-02-02T00:00:00.0000000Z,2019-02-02T00:59:40.9500000Z,33.34,35.12200019,31.73946,32.49,18386.06087,1292
2019-02-02T01:00:00.0000000Z,2019-02-02T02:00:00.0000000Z,2019-02-02T01:00:14.7040000Z,2019-02-02T01:59:51.0000000Z,32.49,33.5,32.14721,32.54,9103.520513,805
2019-02-02T02:00:00.0000000Z,2019-02-02T03:00:00.0000000Z,2019-02-02T02:00:06.1900000Z,2019-02-02T02:59:58.8600000Z,32.53,35.66599997,32.17285,32.94,16824.16348,1259
2019-02-02T03:00:00.0000000Z,2019-02-02T04:00:00.0000000Z,2019-02-02T03:00:01.5830000Z,2019-02-02T03:59:59.8870000Z,32.93,35.66599997,32.38879,32.77,10856.31491,863
2019-02-02T04:00:00.0000000Z,2019-02-02T05:00:00.0000000Z,2019-02-02T04:00:02.4090000Z,2019-02-02T04:59:50.2120000Z,32.77,35.37989255,32.005365,32.65,11078.73305,907
2019-02-02T05:00:00.0000000Z,2019-02-02T06:00:00.0000000Z,2019-02-02T05:00:01.5250000Z,2019-02-02T05:59:59.0230000Z,32.65,35.64899999,31.86513,32.42,16590.78122,1038
2019-02-02T06:00:00.0000000Z,2019-02-02T07:00:00.0000000Z,2019-02-02T06:00:22.0000000Z,2019-02-02T06:59:48.0000000Z,32.45,36,31.621079,33.251,6347.031166,681
2019-02-02T07:00:00.0000000Z,2019-02-02T08:00:00.0000000Z,2019-02-02T07:00:03.0000000Z,2019-02-02T07:59:54.3290000Z,33.134,35.59998937,31.467792,32.38,11123.09618,843
2019-02-02T08:00:00.0000000Z,2019-02-02T09:00:00.0000000Z,2019-02-02T08:00:09.0000000Z,2019-02-02T08:59:54.8920000Z,33.289,35.95251,32.04226,32.46,6345.034008,554
2019-02-02T09:00:00.0000000Z,2019-02-02T10:00:00.0000000Z,2019-02-02T09:00:06.0000000Z,2019-02-02T09:59:52.8310000Z,33.397,35.42800001,32.069019,32.89,13939.03036,976
2019-02-02T10:00:00.0000000Z,2019-02-02T11:00:00.0000000Z,2019-02-02T10:00:15.0000000Z,2019-02-02T10:59:40.1070000Z,32.83,36,32.018425,32.92,16209.94754,1246
2019-02-02T11:00:00.0000000Z,2019-02-02T12:00:00.0000000Z,2019-02-02T11:00:00.0000000Z,2019-02-02T11:59:46.0000000Z,33.76,35.98777435,32.197378,32.50551,12390.65727,914
2019-02-02T12:00:00.0000000Z,2019-02-02T13:00:00.0000000Z,2019-02-02T12:00:25.0000000Z,2019-02-02T12:59:34.0000000Z,33.851,33.9019,32.2,33.66,18124.13257,1167
2019-02-02T13:00:00.0000000Z,2019-02-02T14:00:00.0000000Z,2019-02-02T13:00:12.0000000Z,2019-02-02T13:59:31.0000000Z,32.81,35.972,32.351641,32.8,6330.281671,555
2019-02-02T14:00:00.0000000Z,2019-02-02T15:00:00.0000000Z,2019-02-02T14:00:01.0870000Z,2019-02-02T14:59:57.4790000Z,32.87,35.955,32.117103,32.76,17250.24002,1046
2019-02-02T15:00:00.0000000Z,2019-02-02T16:00:00.0000000Z,2019-02-02T15:00:03.0000000Z,2019-02-02T15:59:54.0000000Z,33.534,35.904,32.0201,32.64,11021.70492,884
2019-02-02T16:00:00.0000000Z,2019-02-02T17:00:00.0000000Z,2019-02-02T16:00:36.0000000Z,2019-02-02T16:59:49.0000000Z,32.73,35.79997018,32.020202,32.020202,12357.16341,1072
2019-02-02T17:00:00.0000000Z,2019-02-02T18:00:00.0000000Z,2019-02-02T17:00:02.4520000Z,2019-02-02T17:59:55.8870000Z,32.71,35.88002014,32.03092,32.88,8402.632147,682
2019-02-02T18:00:00.0000000Z,2019-02-02T19:00:00.0000000Z,2019-02-02T18:00:05.0000000Z,2019-02-02T18:59:59.7710000Z,32.89,35.88002017,32.14663,32.96,9519.692081,658
2019-02-02T19:00:00.0000000Z,2019-02-02T20:00:00.0000000Z,2019-02-02T19:00:01.0000000Z,2019-02-02T19:59:44.0000000Z,33.798,35.87668973,32.203246,33.804,12949.64818,1183
2019-02-02T20:00:00.0000000Z,2019-02-02T21:00:00.0000000Z,2019-02-02T20:00:05.5820000Z,2019-02-02T20:59:48.0640000Z,32.94,35.88002016,32.50001,32.74,9961.134129,948
2019-02-02T21:00:00.0000000Z,2019-02-02T22:00:00.0000000Z,2019-02-02T21:00:01.2550000Z,2019-02-02T21:59:40.0000000Z,32.81,35.75099996,32.53285,32.84,6961.434536,808
2019-02-02T22:00:00.0000000Z,2019-02-02T23:00:00.0000000Z,2019-02-02T22:00:02.0000000Z,2019-02-02T22:59:58.3110000Z,32.9,35.74,32.44933,32.86,11661.43972,958
2019-02-02T23:00:00.0000000Z,2019-02-03T00:00:00.0000000Z,2019-02-02T23:00:44.0000000Z,2019-02-02T23:59:59.0000000Z,32.85,37.45497912,32.58459,34.15,152406.1866,8132
2019-02-03T00:00:00.0000000Z,2019-02-03T01:00:00.0000000Z,2019-02-03T00:00:00.0000000Z,2019-02-03T00:59:59.2700000Z,35.151,37.03390623,32.61728,34.13,71750.86516,3342
2019-02-03T01:00:00.0000000Z,2019-02-03T02:00:00.0000000Z,2019-02-03T01:00:07.0000000Z,2019-02-03T01:59:57.2200000Z,35.044,37.39999994,26.00000101,34.06,20952.59198,1651
2019-02-03T02:00:00.0000000Z,2019-02-03T03:00:00.0000000Z,2019-02-03T02:00:13.0000000Z,2019-02-03T02:59:44.0000000Z,34.12,37.179,26.00000101,34.888,13776.92074,972
2019-02-03T03:00:00.0000000Z,2019-02-03T04:00:00.0000000Z,2019-02-03T03:00:21.0000000Z,2019-02-03T03:59:53.8600000Z,34.56485241,36.975,33.15518,33.88,14683.03333,1145
2019-02-03T04:00:00.0000000Z,2019-02-03T05:00:00.0000000Z,2019-02-03T04:00:06.6900000Z,2019-02-03T04:59:57.0000000Z,33.92,36.958,33.05258,33.88,12580.01679,917
2019-02-03T05:00:00.0000000Z,2019-02-03T06:00:00.0000000Z,2019-02-03T05:00:04.0000000Z,2019-02-03T05:59:55.0000000Z,36.958,37.12431101,33.12495,34.67,6902.201615,731
2019-02-03T06:00:00.0000000Z,2019-02-03T07:00:00.0000000Z,2019-02-03T06:00:12.1390000Z,2019-02-03T06:59:34.0000000Z,33.93,37.4068659,33.31,34.7,36219.11287,1789
2019-02-03T07:00:00.0000000Z,2019-02-03T08:00:00.0000000Z,2019-02-03T07:00:04.0000000Z,2019-02-03T07:59:59.0000000Z,34.785,37.44100277,33.08366141,33.25426127,20999.6108,1243
2019-02-03T08:00:00.0000000Z,2019-02-03T09:00:00.0000000Z,2019-02-03T08:00:00.0000000Z,2019-02-03T08:59:54.0000000Z,34.4,36.99999964,32.94,33.40502349,58122.47561,2697
2019-02-03T09:00:00.0000000Z,2019-02-03T10:00:00.0000000Z,2019-02-03T09:00:12.0000000Z,2019-02-03T09:59:54.0000000Z,34.255,36.86391355,32.69281,33.29,15063.41869,953
2019-02-03T10:00:00.0000000Z,2019-02-03T11:00:00.0000000Z,2019-02-03T10:00:15.0000000Z,2019-02-03T10:59:54.0000000Z,33.13948982,36.4,32.61896,33.41,11679.42055,866
2019-02-03T11:00:00.0000000Z,2019-02-03T12:00:00.0000000Z,2019-02-03T11:00:06.7350000Z,2019-02-03T11:59:59.0000000Z,33.4,36.76100837,32.63744,33.00780555,12816.57447,993
2019-02-03T12:00:00.0000000Z,2019-02-03T13:00:00.0000000Z,2019-02-03T12:00:05.0000000Z,2019-02-03T12:59:56.0000000Z,34.383,36.76100825,32.620243,34.4,16887.53409,1131
2019-02-03T13:00:00.0000000Z,2019-02-03T14:00:00.0000000Z,2019-02-03T13:00:00.0000000Z,2019-02-03T13:59:59.0000000Z,34.4,36.76100837,32.84203342,34.263,10172.90933,788
2019-02-03T14:00:00.0000000Z,2019-02-03T15:00:00.0000000Z,2019-02-03T14:00:01.9630000Z,2019-02-03T14:59:57.0000000Z,33.53,36.68999641,32.82771,33.36,5803.682554,714
2019-02-03T15:00:00.0000000Z,2019-02-03T16:00:00.0000000Z,2019-02-03T15:00:09.5560000Z,2019-02-03T15:59:58.6650000Z,33.46,36.86741006,32.47,33.2,47915.51782,2583
2019-02-03T16:00:00.0000000Z,2019-02-03T17:00:00.0000000Z,2019-02-03T16:00:01.0000000Z,2019-02-03T16:59:49.6610000Z,34.002,36.71999995,32.57269,33.37,19773.04771,1008
2019-02-03T17:00:00.0000000Z,2019-02-03T18:00:00.0000000Z,2019-02-03T17:00:00.4630000Z,2019-02-03T17:59:58.6010000Z,33.39,36.58399987,32.27013,33.1,13068.89865,887
2019-02-03T18:00:00.0000000Z,2019-02-03T19:00:00.0000000Z,2019-02-03T18:00:00.0000000Z,2019-02-03T18:59:55.0000000Z,33.03,36.39419504,32.6301,33.91,11498.99078,872
2019-02-03T19:00:00.0000000Z,2019-02-03T20:00:00.0000000Z,2019-02-03T19:00:03.0000000Z,2019-02-03T19:59:47.0000000Z,33.05,36.39145307,32.428968,36.14400199,21037.48609,1461
2019-02-03T20:00:00.0000000Z,2019-02-03T21:00:00.0000000Z,2019-02-03T20:00:12.1030000Z,2019-02-03T20:59:53.9900000Z,33.01,36.12,32.635,32.94,25052.08813,1495
2019-02-03T21:00:00.0000000Z,2019-02-03T22:00:00.0000000Z,2019-02-03T21:00:00.0340000Z,2019-02-03T21:59:59.2600000Z,33.12,36.38725513,32.20978,32.9,33837.72844,1711
2019-02-03T22:00:00.0000000Z,2019-02-03T23:00:00.0000000Z,2019-02-03T22:00:15.0000000Z,2019-02-03T22:59:41.0000000Z,32.88,36.38310011,32.78625,33.896,8358.208316,879
2019-02-03T23:00:00.0000000Z,2019-02-04T00:00:00.0000000Z,2019-02-03T23:00:00.0000000Z,2019-02-03T23:59:58.8760000Z,33.896,36.14200001,32.79,32.87,35354.88632,1398
2019-02-04T00:00:00.0000000Z,2019-02-04T01:00:00.0000000Z,2019-02-04T00:00:02.8140000Z,2019-02-04T00:59:55.5200000Z,32.88,34.067,32.87,33.2,15985.32204,912
2019-02-04T01:00:00.0000000Z,2019-02-04T02:00:00.0000000Z,2019-02-04T01:00:22.0000000Z,2019-02-04T01:59:51.0000000Z,34.02,36.04000001,32.90494,34.322,15397.78676,996
2019-02-04T02:00:00.0000000Z,2019-02-04T03:00:00.0000000Z,2019-02-04T02:00:22.3600000Z,2019-02-04T02:59:55.6690000Z,33.5,36.39419503,33.01019,33.33,10090.37014,652
2019-02-04T03:00:00.0000000Z,2019-02-04T04:00:00.0000000Z,2019-02-04T03:00:42.1180000Z,2019-02-04T03:59:46.7000000Z,33.33,36.49607999,33.16,33.36,18584.46198,993
2019-02-04T04:00:00.0000000Z,2019-02-04T05:00:00.0000000Z,2019-02-04T04:00:27.8770000Z,2019-02-04T04:59:54.0000000Z,33.35,36.2,32.453427,33.3,7998.530089,633
2019-02-04T05:00:00.0000000Z,2019-02-04T06:00:00.0000000Z,2019-02-04T05:00:11.0000000Z,2019-02-04T05:59:57.0000000Z,34.112,36.5,32.259762,33.17,8485.774824,668
2019-02-04T06:00:00.0000000Z,2019-02-04T07:00:00.0000000Z,2019-02-04T06:00:20.6660000Z,2019-02-04T06:59:48.0000000Z,33.18,36.53299991,33.00607,34.059,5812.80808,558
2019-02-04T07:00:00.0000000Z,2019-02-04T08:00:00.0000000Z,2019-02-04T07:00:12.0000000Z,2019-02-04T07:59:48.0000000Z,33.25,36.12000002,32.93033,33.23,2818.737349,455
2019-02-04T08:00:00.0000000Z,2019-02-04T09:00:00.0000000Z,2019-02-04T08:00:30.0000000Z,2019-02-04T08:59:59.0000000Z,33.25,36.29631714,32.75253,33.42,25695.21152,1669
2019-02-04T09:00:00.0000000Z,2019-02-04T10:00:00.0000000Z,2019-02-04T09:00:01.0000000Z,2019-02-04T09:59:46.0000000Z,33.61415628,36.39999,33.07508,33.63546344,23727.45573,1633
2019-02-04T10:00:00.0000000Z,2019-02-04T11:00:00.0000000Z,2019-02-04T10:00:00.0000000Z,2019-02-04T10:59:54.0000000Z,34.202,36.39899999,33.05306,33.78357984,16334.76437,1292
2019-02-04T11:00:00.0000000Z,2019-02-04T12:00:00.0000000Z,2019-02-04T11:00:02.0000000Z,2019-02-04T11:59:59.0000000Z,33.79954224,36.39999999,32.625355,36.39999999,12335.10355,1029
2019-02-04T12:00:00.0000000Z,2019-02-04T13:00:00.0000000Z,2019-02-04T12:00:03.0000000Z,2019-02-04T12:59:55.0000000Z,33.997,36.95800579,32.893911,33.9331552,13685.91404,1174
2019-02-04T13:00:00.0000000Z,2019-02-04T14:00:00.0000000Z,2019-02-04T13:00:00.3050000Z,2019-02-04T13:59:51.2000000Z,33.6,36.95674558,32.945904,33.49,11168.04116,947
2019-02-04T14:00:00.0000000Z,2019-02-04T15:00:00.0000000Z,2019-02-04T14:00:07.0000000Z,2019-02-04T14:59:52.0000000Z,33.47,36.95046813,33.00002,33.67258978,14267.94269,1155
2019-02-04T15:00:00.0000000Z,2019-02-04T16:00:00.0000000Z,2019-02-04T15:00:01.0000000Z,2019-02-04T15:59:55.0000000Z,34.3,36.92619996,33,33.77892633,16095.66462,1229
2019-02-04T16:00:00.0000000Z,2019-02-04T17:00:00.0000000Z,2019-02-04T16:00:14.1000000Z,2019-02-04T16:59:58.0000000Z,33.47,36.79999998,33.00896,33.52,17410.06974,1418
2019-02-04T17:00:00.0000000Z,2019-02-04T18:00:00.0000000Z,2019-02-04T17:00:15.0000000Z,2019-02-04T17:59:59.0000000Z,33.58635376,36.92,32.02,33.49470931,14631.71776,1144
2019-02-04T18:00:00.0000000Z,2019-02-04T19:00:00.0000000Z,2019-02-04T18:00:07.0000000Z,2019-02-04T18:59:52.0000000Z,33.63,36.71326801,32.97583,33.73491384,19829.99526,1455
2019-02-04T19:00:00.0000000Z,2019-02-04T20:00:00.0000000Z,2019-02-04T19:00:01.0000000Z,2019-02-04T19:59:58.2430000Z,33.70122663,36.93199289,33.33869,33.92,43650.26803,2092
2019-02-04T20:00:00.0000000Z,2019-02-04T21:00:00.0000000Z,2019-02-04T20:00:00.7460000Z,2019-02-04T20:59:52.0000000Z,33.91,37.23,33.344347,33.82066234,17690.75435,1419
2019-02-04T21:00:00.0000000Z,2019-02-04T22:00:00.0000000Z,2019-02-04T21:00:01.0000000Z,2019-02-04T21:59:58.0000000Z,34.651,37.179,33.105738,33.73830422,19348.3417,1412
2019-02-04T22:00:00.0000000Z,2019-02-04T23:00:00.0000000Z,2019-02-04T22:00:11.0000000Z,2019-02-04T22:59:54.0000000Z,34.672,36.78600007,33.46805,33.73,20824.48993,1677
2019-02-04T23:00:00.0000000Z,2019-02-05T00:00:00.0000000Z,2019-02-04T23:00:05.2530000Z,2019-02-04T23:59:57.5530000Z,33.71,37.12128844,33.39874,33.64,16459.01866,1323
2019-02-05T00:00:00.0000000Z,2019-02-05T01:00:00.0000000Z,2019-02-05T00:00:01.0000000Z,2019-02-05T00:59:49.0000000Z,34.387,37.12467009,33.34925,33.91830459,14328.64684,1241
2019-02-05T01:00:00.0000000Z,2019-02-05T02:00:00.0000000Z,2019-02-05T01:00:12.0000000Z,2019-02-05T01:59:52.0000000Z,33.59,36.49900086,33.31845,33.51,11071.71177,1009
2019-02-05T02:00:00.0000000Z,2019-02-05T03:00:00.0000000Z,2019-02-05T02:00:14.2950000Z,2019-02-05T02:59:58.0000000Z,33.5,34.69,32.67257,34.545,24296.71879,1551
2019-02-05T03:00:00.0000000Z,2019-02-05T04:00:00.0000000Z,2019-02-05T03:00:09.0000000Z,2019-02-05T03:59:59.8000000Z,33.67,34.80705573,33.06748,33.75,11794.45611,1039
2019-02-05T04:00:00.0000000Z,2019-02-05T05:00:00.0000000Z,2019-02-05T04:00:01.0000000Z,2019-02-05T04:59:55.0000000Z,33.84,36.99999977,32.93873,33.70732549,15971.1831,1163
2019-02-05T05:00:00.0000000Z,2019-02-05T06:00:00.0000000Z,2019-02-05T05:00:15.0000000Z,2019-02-05T05:59:51.5520000Z,33.7,37.11100001,33.06294,33.72,12312.01664,991
2019-02-05T06:00:00.0000000Z,2019-02-05T07:00:00.0000000Z,2019-02-05T06:00:05.0000000Z,2019-02-05T06:59:51.0000000Z,33.68,37.10034337,33.03869,33.81,10866.59957,930
2019-02-05T07:00:00.0000000Z,2019-02-05T08:00:00.0000000Z,2019-02-05T07:00:00.4500000Z,2019-02-05T07:59:54.5430000Z,33.81,37.10573033,33.164641,33.82,11689.80609,874
2019-02-05T08:00:00.0000000Z,2019-02-05T09:00:00.0000000Z,2019-02-05T08:00:15.0000000Z,2019-02-05T08:59:47.0000000Z,33.56872887,37.10549992,33.03606,33.59718942,11195.23734,904
2019-02-05T09:00:00.0000000Z,2019-02-05T10:00:00.0000000Z,2019-02-05T09:00:01.0000000Z,2019-02-05T09:59:54.9570000Z,33.57817141,37.07999997,33.092234,34.01,15985.37738,1131
2019-02-05T10:00:00.0000000Z,2019-02-05T11:00:00.0000000Z,2019-02-05T10:00:00.0000000Z,2019-02-05T10:59:54.0000000Z,34.793,34.98,33.21175,33.73117428,16194.56498,1067
2019-02-05T11:00:00.0000000Z,2019-02-05T12:00:00.0000000Z,2019-02-05T11:00:10.0000000Z,2019-02-05T11:59:53.1310000Z,34.02,36.8,33.05218,33.83,20385.7976,1120
2019-02-05T12:00:00.0000000Z,2019-02-05T13:00:00.0000000Z,2019-02-05T12:00:01.0000000Z,2019-02-05T12:59:54.9680000Z,34.438,36.8,33.121471,33.71,10048.08782,978
2019-02-05T13:00:00.0000000Z,2019-02-05T14:00:00.0000000Z,2019-02-05T13:00:00.2580000Z,2019-02-05T13:59:52.0000000Z,33.73,36.8,33.121491,33.73,18187.86968,1364
2019-02-05T14:00:00.0000000Z,2019-02-05T15:00:00.0000000Z,2019-02-05T14:00:14.0000000Z,2019-02-05T14:59:50.1990000Z,33.73,36.754,32.726554,33.48,18502.04651,1396
2019-02-05T15:00:00.0000000Z,2019-02-05T16:00:00.0000000Z,2019-02-05T15:00:01.0000000Z,2019-02-05T15:59:57.0000000Z,34.249,36.8,32,33.94922623,24695.78853,1714
2019-02-05T16:00:00.0000000Z,2019-02-05T17:00:00.0000000Z,2019-02-05T16:00:09.0000000Z,2019-02-05T16:59:57.0000000Z,34.242,36.601,33.02233,33.49,22339.44362,1613
2019-02-05T17:00:00.0000000Z,2019-02-05T18:00:00.0000000Z,2019-02-05T17:00:00.0000000Z,2019-02-05T17:59:55.0000000Z,33.72845623,36.32900001,32.30980561,32.52626303,13014.88555,1152
2019-02-05T18:00:00.0000000Z,2019-02-05T19:00:00.0000000Z,2019-02-05T18:00:16.7410000Z,2019-02-05T18:59:55.0000000Z,33.58,36.799,32.49855064,32.66334666,13748.04073,1145
2019-02-05T19:00:00.0000000Z,2019-02-05T20:00:00.0000000Z,2019-02-05T19:00:01.0000000Z,2019-02-05T19:59:57.0000000Z,32.62635786,36.8,32.30644111,32.44806578,15307.56775,1461
2019-02-05T20:00:00.0000000Z,2019-02-05T21:00:00.0000000Z,2019-02-05T20:00:01.6120000Z,2019-02-05T20:59:50.6580000Z,33.88,36.8,32.25983923,33.81,16346.95403,1209
2019-02-05T21:00:00.0000000Z,2019-02-05T22:00:00.0000000Z,2019-02-05T21:00:00.0170000Z,2019-02-05T21:59:54.4110000Z,33.79,36.8,32.20337989,33.87,12879.06349,1068
2019-02-05T22:00:00.0000000Z,2019-02-05T23:00:00.0000000Z,2019-02-05T22:00:00.1100000Z,2019-02-05T22:59:53.0000000Z,33.79,36.8,31.412373,32.56063872,16014.59029,1333
2019-02-05T23:00:00.0000000Z,2019-02-06T00:00:00.0000000Z,2019-02-05T23:00:02.0000000Z,2019-02-05T23:59:59.0000000Z,32.51788695,36.8,32.38394783,33.86,11405.46143,1023
2019-02-06T00:00:00.0000000Z,2019-02-06T01:00:00.0000000Z,2019-02-06T00:00:02.0000000Z,2019-02-06T00:59:56.6260000Z,33.95,36.42035855,32.28339264,33.66,42277.79464,2285
2019-02-06T01:00:00.0000000Z,2019-02-06T02:00:00.0000000Z,2019-02-06T01:00:07.0000000Z,2019-02-06T01:59:57.6210000Z,33.72,36.42035855,31.53,32.55,143953.0184,6793
2019-02-06T02:00:00.0000000Z,2019-02-06T03:00:00.0000000Z,2019-02-06T02:00:01.0000000Z,2019-02-06T02:59:55.0000000Z,33.179,35.63313592,32.06465787,32.62,20756.92155,1915
2019-02-06T03:00:00.0000000Z,2019-02-06T04:00:00.0000000Z,2019-02-06T03:00:01.0000000Z,2019-02-06T03:59:53.0000000Z,33.426,35.62957268,31.701798,32.19476334,20960.1132,1520
2019-02-06T04:00:00.0000000Z,2019-02-06T05:00:00.0000000Z,2019-02-06T04:00:01.0000000Z,2019-02-06T04:59:50.0000000Z,33.135,35.53245668,31.75803,32.32549502,16683.47048,1427
2019-02-06T05:00:00.0000000Z,2019-02-06T06:00:00.0000000Z,2019-02-06T05:00:10.4600000Z,2019-02-06T05:59:57.7760000Z,32.46,35.97573439,32.01294,32.35,15481.38684,1138
2019-02-06T06:00:00.0000000Z,2019-02-06T07:00:00.0000000Z,2019-02-06T06:00:03.5240000Z,2019-02-06T06:59:57.0000000Z,32.35,35.76799994,31.757944,32.19146342,12616.2207,1071
2019-02-06T07:00:00.0000000Z,2019-02-06T08:00:00.0000000Z,2019-02-06T07:00:02.8450000Z,2019-02-06T07:59:56.0000000Z,32.51,35.42800004,31.805601,33.298,15050.58331,1037
2019-02-06T08:00:00.0000000Z,2019-02-06T09:00:00.0000000Z,2019-02-06T08:00:00.0000000Z,2019-02-06T08:59:51.8680000Z,33.299,35.54054768,31.9,32.28,16107.8822,1149
2019-02-06T09:00:00.0000000Z,2019-02-06T10:00:00.0000000Z,2019-02-06T09:00:09.0000000Z,2019-02-06T09:59:59.0000000Z,32.27,35.80199997,31,32.34811231,13214.8046,1219
2019-02-06T10:00:00.0000000Z,2019-02-06T11:00:00.0000000Z,2019-02-06T10:00:06.0000000Z,2019-02-06T10:59:55.0000000Z,33.001,35.00100016,32,32.53669975,23453.89513,1288
2019-02-06T11:00:00.0000000Z,2019-02-06T12:00:00.0000000Z,2019-02-06T11:00:16.0000000Z,2019-02-06T11:59:54.1080000Z,32.57092282,35.49104997,31.45909,32.14,16938.01998,1245
2019-02-06T12:00:00.0000000Z,2019-02-06T13:00:00.0000000Z,2019-02-06T12:00:01.0000000Z,2019-02-06T12:59:59.0000000Z,32.2966625,35.0045001,30.58,32.4026705,26737.40186,1487
2019-02-06T13:00:00.0000000Z,2019-02-06T14:00:00.0000000Z,2019-02-06T13:00:14.0000000Z,2019-02-06T13:59:51.0000000Z,32.35725153,35.36,31.676426,32.38257415,10623.49667,900
