time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2019-05-01T10:00:00.0000000Z,2019-05-01T11:00:00.0000000Z,2019-05-01T10:00:03.0000000Z,2019-05-01T10:59:56.0000000Z,72.99,77.75799995,68.62,72.33,45988.63557012,1124
2019-05-01T11:00:00.0000000Z,2019-05-01T12:00:00.0000000Z,2019-05-01T11:00:02.0000000Z,2019-05-01T11:59:59.0000000Z,73.75898818,78,70.84,73.27,44431.155013807,1905
2019-05-01T12:00:00.0000000Z,2019-05-01T13:00:00.0000000Z,2019-05-01T12:00:12.6550000Z,2019-05-01T12:59:52.8410000Z,72.44,78.08880075,67.85,71.58,51420.336401836,2678
2019-05-01T13:00:00.0000000Z,2019-05-01T14:00:00.0000000Z,2019-05-01T13:00:01.0000000Z,2019-05-01T13:59:56.8790000Z,71.9602953,77.57098008,69.28,71.57,48279.430125432,1828
2019-05-01T14:00:00.0000000Z,2019-05-01T15:00:00.0000000Z,2019-05-01T14:00:00.4880000Z,2019-05-01T14:59:59.2500000Z,71.6,93,70.19,71.84,37834.140377241,1875
2019-05-01T15:00:00.0000000Z,2019-05-01T16:00:00.0000000Z,2019-05-01T15:00:06.8370000Z,2019-05-01T15:59:58.0000000Z,71.93,78.374,69,71.91573673,36108.384793426,1476
2019-05-01T16:00:00.0000000Z,2019-05-01T17:00:00.0000000Z,2019-05-01T16:00:01.0000000Z,2019-05-01T16:59:51.5490000Z,72.88,92.99,70.02,72.03,54260.167580929,1553
2019-05-01T17:00:00.0000000Z,2019-05-01T18:00:00.0000000Z,2019-05-01T17:00:07.0000000Z,2019-05-01T17:59:57.5280000Z,76.286,80.01,71.1,73.62,66616.270047745,2860
2019-05-01T18:00:00.0000000Z,2019-05-01T19:00:00.0000000Z,2019-05-01T18:00:02.5000000Z,2019-05-01T18:59:57.5350000Z,73.65,78.04,69.87,76.3424,58224.439295551,2243
2019-05-01T19:00:00.0000000Z,2019-05-01T20:00:00.0000000Z,2019-05-01T19:00:03.0000000Z,2019-05-01T19:59:58.9190000Z,72.59,77.62199005,64.96,71.95,76741.578279696,2247
2019-05-01T20:00:00.0000000Z,2019-05-01T21:00:00.0000000Z,2019-05-01T20:00:13.0000000Z,2019-05-01T20:59:59.0000000Z,71.90540116,77.824,68.97,72.54059047,52560.853873003,1526
2019-05-01T21:00:00.0000000Z,2019-05-01T22:00:00.0000000Z,2019-05-01T21:00:02.2070000Z,2019-05-01T21:59:49.0000000Z,71.8,79.99,68.87,76.141,62253.802142612,1493
2019-05-01T22:00:00.0000000Z,2019-05-01T23:00:00.0000000Z,2019-05-01T22:00:13.0000000Z,2019-05-01T22:59:59.5000000Z,72.32248037,76.95899981,69.5,71.88,44230.248024846,1185
2019-05-01T23:00:00.0000000Z,2019-05-02T00:00:00.0000000Z,2019-05-01T23:00:01.2230000Z,2019-05-01T23:59:58.9170000Z,71.85,81.85,70.19,72.52,53078.37070902,1494
2019-05-02T00:00:00.0000000Z,2019-05-02T01:00:00.0000000Z,2019-05-02T00:00:09.9640000Z,2019-05-02T00:59:55.6900000Z,72.51,93,69.65,76.2598,46602.839253705,1811
2019-05-02T01:00:00.0000000Z,2019-05-02T02:00:00.0000000Z,2019-05-02T01:00:06.0000000Z,2019-05-02T01:59:48.1990000Z,76.682,76.99999673,69.99,71.99,48320.923569824,1357
2019-05-02T02:00:00.0000000Z,2019-05-02T03:00:00.0000000Z,2019-05-02T02:00:00.0000000Z,2019-05-02T02:59:59.1060000Z,76.301,76.446,68.62,72.1,39425.817621105,1086
2019-05-02T03:00:00.0000000Z,2019-05-02T04:00:00.0000000Z,2019-05-02T03:00:04.5870000Z,2019-05-02T03:59:55.0000000Z,72.1,77.48,69.22,72.37755444,63514.024475014,1311
2019-05-02T04:00:00.0000000Z,2019-05-02T05:00:00.0000000Z,2019-05-02T04:00:03.3300000Z,2019-05-02T04:59:57.0000000Z,72.59,77.384,69.53,72.5680312,56283.547510945,1284
2019-05-02T05:00:00.0000000Z,2019-05-02T06:00:00.0000000Z,2019-05-02T05:00:16.3030000Z,2019-05-02T05:59:55.4260000Z,72.28,79.99,69.47,72.33,47548.481354603,918
2019-05-02T06:00:00.0000000Z,2019-05-02T07:00:00.0000000Z,2019-05-02T06:00:05.0000000Z,2019-05-02T06:59:59.3220000Z,76.626,77.198,68.77,76.7971,45735.733507573,1109
2019-05-02T07:00:00.0000000Z,2019-05-02T08:00:00.0000000Z,2019-05-02T07:00:00.0000000Z,2019-05-02T07:59:58.0000000Z,77.2,80.92,70.74,73.06987966,55822.087581434,2244
2019-05-02T08:00:00.0000000Z,2019-05-02T09:00:00.0000000Z,2019-05-02T08:00:13.0000000Z,2019-05-02T08:59:58.1680000Z,77.773,78.249,70.24,77.5941,54108.899441818,1817
2019-05-02T09:00:00.0000000Z,2019-05-02T10:00:00.0000000Z,2019-05-02T09:00:02.0000000Z,2019-05-02T09:59:53.0000000Z,77.5941,78.107,69.62,73.38,57697.03586396,1868
2019-05-02T10:00:00.0000000Z,2019-05-02T11:00:00.0000000Z,2019-05-02T10:00:19.0000000Z,2019-05-02T10:59:55.0000000Z,71.90367502,77.622,70.29,72.08592391,51341.826394058,1070
2019-05-02T11:00:00.0000000Z,2019-05-02T12:00:00.0000000Z,2019-05-02T11:00:14.0000000Z,2019-05-02T11:59:54.6190000Z,71.97334516,77.741,70.33,72.64,52110.331232932,1321
2019-05-02T12:00:00.0000000Z,2019-05-02T13:00:00.0000000Z,2019-05-02T12:00:12.0000000Z,2019-05-02T12:59:57.0000000Z,72.62630179,92.4,70.47,72.83348705,47161.22062307,1764
2019-05-02T13:00:00.0000000Z,2019-05-02T14:00:00.0000000Z,2019-05-02T13:00:01.0000000Z,2019-05-02T13:59:59.0000000Z,77.85,78.008,66.98,77.4,63717.260118838,2570
2019-05-02T14:00:00.0000000Z,2019-05-02T15:00:00.0000000Z,2019-05-02T14:00:00.0000000Z,2019-05-02T14:59:55.4210000Z,77.4,77.4,69.99,76.6677,59398.853738382,2326
2019-05-02T15:00:00.0000000Z,2019-05-02T16:00:00.0000000Z,2019-05-02T15:00:02.9280000Z,2019-05-02T15:59:53.3570000Z,76.6677,77.723,69.48,72.39,57201.98108992,1954
2019-05-02T16:00:00.0000000Z,2019-05-02T17:00:00.0000000Z,2019-05-02T16:00:13.0000000Z,2019-05-02T16:59:56.0000000Z,72.32706655,77.41,69.36,76.451,49656.422501314,2000
2019-05-02T17:00:00.0000000Z,2019-05-02T18:00:00.0000000Z,2019-05-02T17:00:01.0000000Z,2019-05-02T17:59:57.9190000Z,71.91647654,77.15,69.76,72.05,49261.99690009,1895
2019-05-02T18:00:00.0000000Z,2019-05-02T19:00:00.0000000Z,2019-05-02T18:00:06.0000000Z,2019-05-02T18:59:57.3180000Z,76.692,76.692,69.77,75.7294,62416.009624349,1725
2019-05-02T19:00:00.0000000Z,2019-05-02T20:00:00.0000000Z,2019-05-02T19:00:00.0000000Z,2019-05-02T19:59:55.0000000Z,76.116,76.7,69.75,76.17699994,49793.090902651,1357
2019-05-02T20:00:00.0000000Z,2019-05-02T21:00:00.0000000Z,2019-05-02T20:00:00.0000000Z,2019-05-02T20:59:59.0000000Z,76.338,76.972,69.55,73.2334267,43684.239759064,1636
2019-05-02T21:00:00.0000000Z,2019-05-02T22:00:00.0000000Z,2019-05-02T21:00:01.0000000Z,2019-05-02T21:59:47.1070000Z,72.695869,77.5,69.83,72,49951.556585631,1663
2019-05-02T22:00:00.0000000Z,2019-05-02T23:00:00.0000000Z,2019-05-02T22:00:13.0000000Z,2019-05-02T22:59:49.0000000Z,73.37325468,77.5,69.08,73.10757394,46899.62860304,1507
2019-05-02T23:00:00.0000000Z,2019-05-03T00:00:00.0000000Z,2019-05-02T23:00:00.0000000Z,2019-05-02T23:59:47.0000000Z,72.17,77.1,69.44,76.861,48002.282294545,1433
2019-05-03T00:00:00.0000000Z,2019-05-03T01:00:00.0000000Z,2019-05-03T00:00:02.0000000Z,2019-05-03T00:59:53.0000000Z,73.62926655,77.5,70.05,73.3179428,53748.159333221,1869
2019-05-03T01:00:00.0000000Z,2019-05-03T02:00:00.0000000Z,2019-05-03T01:00:12.0000000Z,2019-05-03T01:59:59.0000000Z,73.48062536,79.03,69.5,72.91957397,63377.313652817,2675
2019-05-03T02:00:00.0000000Z,2019-05-03T03:00:00.0000000Z,2019-05-03T02:00:04.0000000Z,2019-05-03T02:59:57.2890000Z,73.75,79.43390601,71.03,73.27,58197.879366625,2179
2019-05-03T03:00:00.0000000Z,2019-05-03T04:00:00.0000000Z,2019-05-03T03:00:01.8820000Z,2019-05-03T03:59:33.0000000Z,73.35,79.01418929,70.86,71.79,45760.01314697,1540
2019-05-03T04:00:00.0000000Z,2019-05-03T05:00:00.0000000Z,2019-05-03T04:00:03.1200000Z,2019-05-03T04:59:54.0000000Z,73.176,78.575,71.08,73.36299117,50180.843064995,1522
2019-05-03T05:00:00.0000000Z,2019-05-03T06:00:00.0000000Z,2019-05-03T05:00:00.1650000Z,2019-05-03T05:59:51.0000000Z,73.31,79.10792081,70.35,73.31,50916.234207755,1404
2019-05-03T06:00:00.0000000Z,2019-05-03T07:00:00.0000000Z,2019-05-03T06:00:01.0000000Z,2019-05-03T06:59:57.0000000Z,78.51290171,79.3423563,70.5,78.77760708,63142.8331665,2402
2019-05-03T07:00:00.0000000Z,2019-05-03T08:00:00.0000000Z,2019-05-03T07:00:03.0000000Z,2019-05-03T07:59:57.0000000Z,74.3,79.41952338,70.6,73.47,56034.414063588,2060
2019-05-03T08:00:00.0000000Z,2019-05-03T09:00:00.0000000Z,2019-05-03T08:00:01.0000000Z,2019-05-03T08:59:58.0000000Z,77.954697,78.31542452,69.05,77.96116471,68750.735012495,2787
2019-05-03T09:00:00.0000000Z,2019-05-03T10:00:00.0000000Z,2019-05-03T09:00:01.0000000Z,2019-05-03T09:59:56.0000000Z,73.09,87.51,71.41,78.87640679,171615.173765893,10283
2019-05-03T10:00:00.0000000Z,2019-05-03T11:00:00.0000000Z,2019-05-03T10:00:00.0000000Z,2019-05-03T10:59:59.0000000Z,78.82,83.864,74.09,77.87,86754.216882701,3728
2019-05-03T11:00:00.0000000Z,2019-05-03T12:00:00.0000000Z,2019-05-03T11:00:01.0000000Z,2019-05-03T11:59:57.0000000Z,77.94,83.299,76.52,78.11941586,53207.316531225,2151
2019-05-03T12:00:00.0000000Z,2019-05-03T13:00:00.0000000Z,2019-05-03T12:00:00.6800000Z,2019-05-03T12:59:56.0000000Z,78.131,83.787,76.56,78.61,53225.064501018,2633
2019-05-03T13:00:00.0000000Z,2019-05-03T14:00:00.0000000Z,2019-05-03T13:00:10.9150000Z,2019-05-03T13:59:59.0000000Z,78.55,84.168,75.78,83.52,58389.015355062,2727
2019-05-03T14:00:00.0000000Z,2019-05-03T15:00:00.0000000Z,2019-05-03T14:00:03.0000000Z,2019-05-03T14:59:56.0000000Z,83.524,84.032,69.04,76.76792,70992.046940743,2627
2019-05-03T15:00:00.0000000Z,2019-05-03T16:00:00.0000000Z,2019-05-03T15:00:00.0000000Z,2019-05-03T15:59:55.0000000Z,78.27,83.08,75.51,77.87,57814.478142196,2442
2019-05-03T16:00:00.0000000Z,2019-05-03T17:00:00.0000000Z,2019-05-03T16:00:13.0000000Z,2019-05-03T16:59:44.0000000Z,78.0240624,83.042,74.78,77.71,77886.041776428,2054
2019-05-03T17:00:00.0000000Z,2019-05-03T18:00:00.0000000Z,2019-05-03T17:00:02.0000000Z,2019-05-03T17:59:58.0000000Z,82.497,82.888,71.81,77.47931743,84308.792340689,3472
2019-05-03T18:00:00.0000000Z,2019-05-03T19:00:00.0000000Z,2019-05-03T18:00:03.1730000Z,2019-05-03T18:59:58.0000000Z,77.46,82.499,75.81,80.94908886,53113.953668562,1767
2019-05-03T19:00:00.0000000Z,2019-05-03T20:00:00.0000000Z,2019-05-03T19:00:00.0000000Z,2019-05-03T19:59:58.0000000Z,82.445,82.65,75.36,76.93,52933.900120713,1642
2019-05-03T20:00:00.0000000Z,2019-05-03T21:00:00.0000000Z,2019-05-03T20:00:04.0000000Z,2019-05-03T20:59:57.4600000Z,82.509,83.697,76.08393,78.09,62925.802260272,2204
2019-05-03T21:00:00.0000000Z,2019-05-03T22:00:00.0000000Z,2019-05-03T21:00:00.0000000Z,2019-05-03T21:59:58.9700000Z,78.05121733,83.3,75.52,78.26,53090.994513327,1786
2019-05-03T22:00:00.0000000Z,2019-05-03T23:00:00.0000000Z,2019-05-03T22:00:10.4220000Z,2019-05-03T22:59:58.8880000Z,78.26,83.298,74.97,77.96,48872.9133071,1735
2019-05-03T23:00:00.0000000Z,2019-05-04T00:00:00.0000000Z,2019-05-03T23:00:01.0000000Z,2019-05-03T23:59:53.0000000Z,82.843,82.953,73.82,77.74558619,38635.98469991,1380
2019-05-04T00:00:00.0000000Z,2019-05-04T01:00:00.0000000Z,2019-05-04T00:00:03.5330000Z,2019-05-04T00:59:59.0000000Z,77.8,89.23,76.00001,84.887,84863.743619608,5276
2019-05-04T01:00:00.0000000Z,2019-05-04T02:00:00.0000000Z,2019-05-04T01:00:01.0000000Z,2019-05-04T01:59:59.0000000Z,84.889,86.65,76.61885199,86.04,90708.484032868,3499
2019-05-04T02:00:00.0000000Z,2019-05-04T03:00:00.0000000Z,2019-05-04T02:00:01.0000000Z,2019-05-04T02:59:58.0000000Z,80.94,86.511,75.97,76.43363084,73135.212165741,3012
2019-05-04T03:00:00.0000000Z,2019-05-04T04:00:00.0000000Z,2019-05-04T03:00:01.5970000Z,2019-05-04T03:59:58.9700000Z,79.8,85.076,72.24,78.52,84076.71124951,3100
2019-05-04T04:00:00.0000000Z,2019-05-04T05:00:00.0000000Z,2019-05-04T04:00:01.0000000Z,2019-05-04T04:59:59.0000000Z,83.45,83.473,69.99,81.654,100668.828965824,5095
2019-05-04T05:00:00.0000000Z,2019-05-04T06:00:00.0000000Z,2019-05-04T05:00:14.5500000Z,2019-05-04T05:59:52.0000000Z,76.897,82.18,73.84,75.64014825,58418.607052213,1979
2019-05-04T06:00:00.0000000Z,2019-05-04T07:00:00.0000000Z,2019-05-04T06:00:00.0000000Z,2019-05-04T06:59:58.0000000Z,76.47,82.299,73.68,78.93,42840.702842285,1723
2019-05-04T07:00:00.0000000Z,2019-05-04T08:00:00.0000000Z,2019-05-04T07:00:02.0000000Z,2019-05-04T07:59:58.4440000Z,77.48,82.447,74.18639305,77.21,41876.897424394,1165
2019-05-04T08:00:00.0000000Z,2019-05-04T09:00:00.0000000Z,2019-05-04T08:00:08.0000000Z,2019-05-04T08:59:53.0000000Z,77.09961448,81.975,73.91,81.738,43412.174746752,1072
2019-05-04T09:00:00.0000000Z,2019-05-04T10:00:00.0000000Z,2019-05-04T09:00:02.0000000Z,2019-05-04T09:59:46.0000000Z,81.733,81.978,72.54,81.114,26437.640896302,947
2019-05-04T10:00:00.0000000Z,2019-05-04T11:00:00.0000000Z,2019-05-04T10:00:03.0000000Z,2019-05-04T10:59:59.7100000Z,76.45,81.15,71.66,76.33,55246.000673331,1778
2019-05-04T11:00:00.0000000Z,2019-05-04T12:00:00.0000000Z,2019-05-04T11:00:00.0000000Z,2019-05-04T11:59:53.0000000Z,76.21,81.615,72.44,76.33,53792.457844437,1279
2019-05-04T12:00:00.0000000Z,2019-05-04T13:00:00.0000000Z,2019-05-04T12:00:01.0000000Z,2019-05-04T12:59:59.0000000Z,80.854,80.977,71.14,75.35340052,62800.371794035,2584
2019-05-04T13:00:00.0000000Z,2019-05-04T14:00:00.0000000Z,2019-05-04T13:00:05.4440000Z,2019-05-04T13:59:59.0000000Z,75.62,80.376,64.81,76.49973459,82903.13972691,4089
2019-05-04T14:00:00.0000000Z,2019-05-04T15:00:00.0000000Z,2019-05-04T14:00:03.0000000Z,2019-05-04T14:59:58.0000000Z,74.31,79.95,73.25,76.9542545,53101.406942667,2434
2019-05-04T15:00:00.0000000Z,2019-05-04T16:00:00.0000000Z,2019-05-04T15:00:01.2120000Z,2019-05-04T15:59:47.0000000Z,74.85,79.915,72.58,75.28290322,49174.44959499,1774
2019-05-04T16:00:00.0000000Z,2019-05-04T17:00:00.0000000Z,2019-05-04T16:00:15.0000000Z,2019-05-04T16:59:55.0000000Z,75.07419162,80.449,73.03,75.44,48793.160389434,1794
2019-05-04T17:00:00.0000000Z,2019-05-04T18:00:00.0000000Z,2019-05-04T17:00:03.0000000Z,2019-05-04T17:59:59.0000000Z,80.17,80.257,72.23,75.1766533,52016.13729036,1846
2019-05-04T18:00:00.0000000Z,2019-05-04T19:00:00.0000000Z,2019-05-04T18:00:06.0000000Z,2019-05-04T18:59:55.7800000Z,75.25,79.915,71.54,75.16,46220.118418659,1667
2019-05-04T19:00:00.0000000Z,2019-05-04T20:00:00.0000000Z,2019-05-04T19:00:02.4020000Z,2019-05-04T19:59:56.0000000Z,75.17,80.08,72.21,76.59288951,43402.364133219,1757
2019-05-04T20:00:00.0000000Z,2019-05-04T21:00:00.0000000Z,2019-05-04T20:00:12.0000000Z,2019-05-04T20:59:59.0000000Z,76.53100658,81.305,74.3,81.026,42154.22628307,1890
2019-05-04T21:00:00.0000000Z,2019-05-04T22:00:00.0000000Z,2019-05-04T21:00:05.0000000Z,2019-05-04T21:59:56.0000000Z,81.15,82.104,74.71,75.68146467,60694.384313267,2542
2019-05-04T22:00:00.0000000Z,2019-05-04T23:00:00.0000000Z,2019-05-04T22:00:03.3170000Z,2019-05-04T22:59:59.5670000Z,77.14,82.3,73.8,77.33,58141.891466488,2149
2019-05-04T23:00:00.0000000Z,2019-05-05T00:00:00.0000000Z,2019-05-04T23:00:00.7480000Z,2019-05-04T23:59:56.0000000Z,77.65,82.057,73.76,77.18940154,55389.229953181,1987
2019-05-05T00:00:00.0000000Z,2019-05-05T01:00:00.0000000Z,2019-05-05T00:00:01.0000000Z,2019-05-05T00:59:56.3430000Z,77.1421295,81.473,73.53,76.97,65201.420808833,2068
2019-05-05T01:00:00.0000000Z,2019-05-05T02:00:00.0000000Z,2019-05-05T01:00:00.0000000Z,2019-05-05T01:59:56.0000000Z,76.95,81.64,72.38,75.86535799,51394.368643674,1468
2019-05-05T02:00:00.0000000Z,2019-05-05T03:00:00.0000000Z,2019-05-05T02:00:03.9140000Z,2019-05-05T02:59:58.7960000Z,76.43,81.467,74.21,76.49,46584.855135762,1160
2019-05-05T03:00:00.0000000Z,2019-05-05T04:00:00.0000000Z,2019-05-05T03:00:08.0000000Z,2019-05-05T03:59:57.0000000Z,76.46,81.231,74.69,75.63580814,42443.092251308,1115
2019-05-05T04:00:00.0000000Z,2019-05-05T05:00:00.0000000Z,2019-05-05T04:00:02.8870000Z,2019-05-05T04:59:51.2060000Z,76.59,81.24,72.86,75.63,49293.030407639,1341
2019-05-05T05:00:00.0000000Z,2019-05-05T06:00:00.0000000Z,2019-05-05T05:00:08.0000000Z,2019-05-05T05:59:58.0000000Z,75.61,83.87,72.71,76.63,46424.27228803,1298
2019-05-05T06:00:00.0000000Z,2019-05-05T07:00:00.0000000Z,2019-05-05T06:00:03.0000000Z,2019-05-05T06:59:57.0000000Z,76,81.649,74.42,78.6,41041.792235564,1513
2019-05-05T07:00:00.0000000Z,2019-05-05T08:00:00.0000000Z,2019-05-05T07:00:00.0000000Z,2019-05-05T07:59:37.0000000Z,81.22,81.22,68.43,75,42657.511161334,1313
2019-05-05T08:00:00.0000000Z,2019-05-05T09:00:00.0000000Z,2019-05-05T08:00:00.0000000Z,2019-05-05T08:59:53.0000000Z,80.205,80.5,71.06,80.232,52638.764773437,1502
2019-05-05T09:00:00.0000000Z,2019-05-05T10:00:00.0000000Z,2019-05-05T09:00:14.0000000Z,2019-05-05T09:59:55.0000000Z,75.85,80.49,73.49,75.24891258,30463.569258099,927
2019-05-05T10:00:00.0000000Z,2019-05-05T11:00:00.0000000Z,2019-05-05T10:00:01.0000000Z,2019-05-05T10:59:58.3520000Z,75.48,80.243,68.32,75.74,48116.493944305,1679
2019-05-05T11:00:00.0000000Z,2019-05-05T12:00:00.0000000Z,2019-05-05T11:00:01.9700000Z,2019-05-05T11:59:52.5530000Z,75.71,80.211,72.81,75.01,44871.99754578,1216
2019-05-05T12:00:00.0000000Z,2019-05-05T13:00:00.0000000Z,2019-05-05T12:00:06.6900000Z,2019-05-05T12:59:55.0000000Z,74.817,80.215,72.95,75.07,47101.671498375,1193
2019-05-05T13:00:00.0000000Z,2019-05-05T14:00:00.0000000Z,2019-05-05T13:00:05.4640000Z,2019-05-05T13:59:45.0000000Z,75.7,83.18,72.72,76.6,42514.622043404,1135
2019-05-05T14:00:00.0000000Z,2019-05-05T15:00:00.0000000Z,2019-05-05T14:00:18.0000000Z,2019-05-05T14:59:54.0000000Z,74.98701,80.035,71.2,75.35637493,44006.897180241,1154
2019-05-05T15:00:00.0000000Z,2019-05-05T16:00:00.0000000Z,2019-05-05T15:00:06.0000000Z,2019-05-05T15:59:56.0000000Z,79.556,79.897,72.92,75.70031315,42451.775993721,1160
2019-05-05T16:00:00.0000000Z,2019-05-05T17:00:00.0000000Z,2019-05-05T16:00:04.0000000Z,2019-05-05T16:59:50.0000000Z,76.4,79.828,72.91,79.252,48680.058684144,1547
2019-05-05T17:00:00.0000000Z,2019-05-05T18:00:00.0000000Z,2019-05-05T17:00:07.0000000Z,2019-05-05T17:59:58.0000000Z,78,79.542,72.04,72.92635323,44664.669329699,1311
2019-05-05T18:00:00.0000000Z,2019-05-05T19:00:00.0000000Z,2019-05-05T18:00:02.0000000Z,2019-05-05T18:59:55.0000000Z,75.63,79.305,71.63,75.12857787,49071.071477385,1505
2019-05-05T19:00:00.0000000Z,2019-05-05T20:00:00.0000000Z,2019-05-05T19:00:06.0000000Z,2019-05-05T19:59:57.0000000Z,75.05,79.572,72.77839563,75.57273999,36175.268280862,1155
2019-05-05T20:00:00.0000000Z,2019-05-05T21:00:00.0000000Z,2019-05-05T20:00:00.0000000Z,2019-05-05T20:59:48.0000000Z,78.49999998,81.58,71.27678409,76.27424807,50173.063433899,2133
2019-05-05T21:00:00.0000000Z,2019-05-05T22:00:00.0000000Z,2019-05-05T21:00:13.2200000Z,2019-05-05T21:59:54.0000000Z,76.3,80.289,71.46494543,75.65574627,55215.317707978,1764
2019-05-05T22:00:00.0000000Z,2019-05-05T23:00:00.0000000Z,2019-05-05T22:00:01.0000000Z,2019-05-05T22:59:56.0000000Z,75.76676522,79.981,71.87441512,79.135,53033.224175985,1698
2019-05-05T23:00:00.0000000Z,2019-05-06T00:00:00.0000000Z,2019-05-05T23:00:00.0000000Z,2019-05-05T23:59:58.0000000Z,74.86534683,79.6,71.23036559,72.01727562,53500.145982453,1317
